1.6 -0.000156176 -0.0003928
1.61 -0.000157152 -0.0003928
1.62 -0.000158128 -0.0003928
1.63 -0.000159104 -0.0003928
1.64 -0.00016008 -0.0003928
1.65 -0.000161057 -0.0003928
1.66 -0.000162033 -0.0003928
1.67 -0.000163009 -0.0003928
1.68 -0.000163985 -0.0003928
1.69 -0.000164961 -0.0003928
1.7 -0.000165937 -0.0003928
1.71 -0.000166913 -0.0003928
1.72 -0.000167889 -0.0003928
1.73 -0.000168865 -0.0003928
1.74 -0.000169841 -0.0003928
1.75 -0.000170818 -0.0003928
1.76 -0.000171794 -0.0003928
1.77 -0.00017277 -0.0003928
1.78 -0.000173746 -0.0003928
1.79 -0.000174722 -0.0003928
1.8 -0.000175698 -0.0003928
1.81 -0.000176674 -0.0003928
1.82 -0.00017765 -0.0003928
1.83 -0.000178626 -0.0003928
1.84 -0.000179602 -0.0003928
1.85 -0.000180579 -0.0003928
1.86 -0.000181555 -0.0003928
1.87 -0.000182531 -0.0003928
1.88 -0.000183507 -0.0003928
1.89 -0.000184483 -0.0003928
1.9 -0.000185459 -0.0003928
1.91 -0.000186435 -0.0003928
1.92 -0.000187411 -0.0003928
1.93 -0.000188387 -0.0003928
1.94 -0.000189363 -0.0003928
1.95 -0.00019034 -0.0003928
1.96 -0.000191316 -0.0003928
1.97 -0.000192292 -0.0003928
1.98 -0.000193268 -0.0003928
1.99 -0.000194244 -0.0003928
2 -0.00019522 -0.0003928
2.01 -0.000196196 -0.0003928
2.02 -0.000197172 -0.0003928
2.03 -0.000198148 -0.0003928
2.04 -0.000199124 -0.0003928
2.05 -0.000200101 -0.0003928
2.06 -0.000201077 -0.0003928
2.07 -0.000202053 -0.0003928
2.08 -0.000203029 -0.0003928
2.09 -0.000204005 -0.0003928
2.1 -0.000204981 -0.0003928
2.11 -0.000205957 -0.0003928
2.12 -0.000206933 -0.0003928
2.13 -0.000207909 -0.0003928
2.14 -0.000208885 -0.0003928
2.15 -0.000209862 -0.0003928
2.16 -0.000210838 -0.0003928
2.17 -0.000211814 -0.0003928
2.18 -0.00021279 -0.0003928
2.19 -0.000213766 -0.0003928
2.2 -0.000214742 -0.0003928
2.21 -0.000215718 -0.0003928
2.22 -0.000216694 -0.0003928
2.23 -0.00021767 -0.0003928
2.24 -0.000218646 -0.0003928
2.25 -0.000219623 -0.0003928
2.26 -0.000220599 -0.0003928
2.27 -0.000221575 -0.0003928
2.28 -0.000222551 -0.0003928
2.29 -0.000223527 -0.0003928
2.3 -0.000224503 -0.0003928
2.31 -0.000225479 -0.0003928
2.32 -0.000226455 -0.0003928
2.33 -0.000227431 -0.0003928
2.34 -0.000228407 -0.0003928
2.35 -0.000229384 -0.0003928
2.36 -0.00023036 -0.0003928
2.37 -0.000231336 -0.0003928
2.38 -0.000232312 -0.0003928
2.39 -0.000233288 -0.0003928
2.4 -0.000234264 -0.0003928
2.41 -0.00023524 -0.0003928
2.42 -0.000236216 -0.0003928
2.43 -0.000237192 -0.0003928
2.44 -0.000238168 -0.0003928
2.45 -0.000239145 -0.0003928
2.46 -0.000240121 -0.0003928
2.47 -0.000241097 -0.0003928
2.48 -0.000242073 -0.0003928
2.49 -0.000243049 -0.0003928
2.5 -0.000244025 -0.0003928
2.51 -0.000245001 -0.0003928
2.52 -0.000245977 -0.0003928
2.53 -0.000246953 -0.0003928
2.54 -0.000247929 -0.0003928
2.55 -0.000248906 -0.0003928
2.56 -0.000249882 -0.0003928
2.57 -0.000250858 -0.0003928
2.58 -0.000251834 -0.0003928
2.59 -0.00025281 -0.0003928
2.6 -0.000253786 -0.0003928
2.61 -0.000254762 -0.0003928
2.62 -0.000255738 -0.0003928
2.63 -0.000256714 -0.0003928
2.64 -0.00025769 -0.0003928
2.65 -0.000258667 -0.0003928
2.66 -0.000259643 -0.0003928
2.67 -0.000260619 -0.0003928
2.68 -0.000261595 -0.0003928
2.69 -0.000262571 -0.0003928
2.7 -0.000263547 -0.0003928
2.71 -0.000264523 -0.0003928
2.72 -0.000265499 -0.0003928
2.73 -0.000266475 -0.0003928
2.74 -0.000267451 -0.0003928
2.75 -0.000268428 -0.0003928
2.76 -0.000269404 -0.0003928
2.77 -0.00027038 -0.0003928
2.78 -0.000271356 -0.0003928
2.79 -0.000272332 -0.0003928
2.8 -0.000273308 -0.0003928
2.81 -0.000274284 -0.0003928
2.82 -0.00027526 -0.0003928
2.83 -0.000276236 -0.0003928
2.84 -0.000277212 -0.0003928
2.85 -0.000278189 -0.0003928
2.86 -0.000279165 -0.0003928
2.87 -0.000280141 -0.0003928
2.88 -0.000281117 -0.0003928
2.89 -0.000282093 -0.0003928
2.9 -0.000283069 -0.0003928
2.91 -0.000284045 -0.0003928
2.92 -0.000285021 -0.0003928
2.93 -0.000285997 -0.0003928
2.94 -0.000286973 -0.0003928
2.95 -0.00028795 -0.0003928
2.96 -0.000288926 -0.0003928
2.97 -0.000289902 -0.0003928
2.98 -0.000290878 -0.0003928
2.99 -0.000291854 -0.0003928
3 -0.00029283 -0.0003928
3.01 -0.000293806 -0.0003928
3.02 -0.000294782 -0.0003928
3.03 -0.000295758 -0.0003928
3.04 -0.000296734 -0.0003928
3.05 -0.000297711 -0.0003928
3.06 -0.000298687 -0.0003928
3.07 -0.000299663 -0.0003928
3.08 -0.000300639 -0.0003928
3.09 -0.000301615 -0.0003928
3.1 -0.000302591 -0.0003928
3.11 -0.000303567 -0.0003928
3.12 -0.000304543 -0.0003928
3.13 -0.000305519 -0.0003928
3.14 -0.000306495 -0.0003928
3.15 -0.000307472 -0.0003928
3.16 -0.000308448 -0.0003928
3.17 -0.000309424 -0.0003928
3.18 -0.0003104 -0.0003928
3.19 -0.000311376 -0.0003928
3.2 -0.000312352 -0.0003928
3.21 -0.000313328 -0.0003928
3.22 -0.000314304 -0.0003928
3.23 -0.00031528 -0.0003928
3.24 -0.000316256 -0.0003928
3.25 -0.000317233 -0.0003928
3.26 -0.000318209 -0.0003928
3.27 -0.000319185 -0.0003928
3.28 -0.000320161 -0.0003928
3.29 -0.000321137 -0.0003928
3.3 -0.000322113 -0.0003928
3.31 -0.000323089 -0.0003928
3.32 -0.000324065 -0.0003928
3.33 -0.000325041 -0.0003928
3.34 -0.000326017 -0.0003928
3.35 -0.000326994 -0.0003928
3.36 -0.00032797 -0.0003928
3.37 -0.000328946 -0.0003928
3.38 -0.000329922 -0.0003928
3.39 -0.000330898 -0.0003928
3.4 -0.000331874 -0.0003928
3.41 -0.00033285 -0.0003928
3.42 -0.000333826 -0.0003928
3.43 -0.000334802 -0.0003928
3.44 -0.000335778 -0.0003928
3.45 -0.000336755 -0.0003928
3.46 -0.000337731 -0.0003928
3.47 -0.000338707 -0.0003928
3.48 -0.000339683 -0.0003928
3.49 -0.000340659 -0.0003928
3.5 -0.000341635 -0.0003928
3.51 -0.000342611 -0.0003928
3.52 -0.000343587 -0.0003928
3.53 -0.000344563 -0.0003928
3.54 -0.000345539 -0.0003928
3.55 -0.000346516 -0.0003928
3.56 -0.000347492 -0.0003928
3.57 -0.000348468 -0.0003928
3.58 -0.000349444 -0.0003928
3.59 -0.00035042 -0.0003928
3.6 -0.000351396 -0.0003928
3.61 -0.000352372 -0.0003928
3.62 -0.000353348 -0.0003928
3.63 -0.000354324 -0.0003928
3.64 -0.0003553 -0.0003928
3.65 -0.000356277 -0.0003928
3.66 -0.000357253 -0.0003928
3.67 -0.000358229 -0.0003928
3.68 -0.000359205 -0.0003928
3.69 -0.000360181 -0.0003928
3.7 -0.000361157 -0.0003928
3.71 -0.000362133 -0.0003928
3.72 -0.000363109 -0.0003928
3.73 -0.000364085 -0.0003928
3.74 -0.000365061 -0.0003928
3.75 -0.000366038 -0.0003928
3.76 -0.000367014 -0.0003928
3.77 -0.00036799 -0.0003928
3.78 -0.000368966 -0.0003928
3.79 -0.000369942 -0.0003928
3.8 -0.000370918 -0.0003928
3.81 -0.000371894 -0.0003928
3.82 -0.00037287 -0.0003928
3.83 -0.000373846 -0.0003928
3.84 -0.000374822 -0.0003928
3.85 -0.000375799 -0.0003928
3.86 -0.000376775 -0.0003928
3.87 -0.000377751 -0.0003928
3.88 -0.000378727 -0.0003928
3.89 -0.000379703 -0.0003928
3.9 -0.000380679 -0.0003928
3.91 -0.000381655 -0.0003928
3.92 -0.000382631 -0.0003928
3.93 -0.000383607 -0.0003928
3.94 -0.000384583 -0.0003928
3.95 -0.00038556 -0.0003928
3.96 -0.000386536 -0.0003928
3.97 -0.000387512 -0.0003928
3.98 -0.000388488 -0.0003928
3.99 -0.000389464 -0.0003928
4 -0.00039044 -0.0003928
4.01 -0.000391416 -0.0003928
4.02 -0.000392392 -0.0003928
4.03 -0.000393368 -0.0003928
4.04 -0.000394344 -0.0003928
4.05 -0.000395321 -0.0003928
4.06 -0.000396297 -0.0003928
4.07 -0.000397273 -0.0003928
4.08 -0.000398249 -0.0003928
4.09 -0.000399225 -0.0003928
4.1 -0.000400201 -0.0003928
4.11 -0.000401177 -0.0003928
4.12 -0.000402153 -0.0003928
4.13 -0.000403129 -0.0003928
4.14 -0.000404105 -0.0003928
4.15 -0.000405082 -0.0003928
4.16 -0.000406058 -0.0003928
4.17 -0.000407034 -0.0003928
4.18 -0.00040801 -0.0003928
4.19 -0.000408986 -0.0003928
4.2 -0.000409962 -0.0003928
4.21 -0.000410938 -0.0003928
4.22 -0.000411914 -0.0003928
4.23 -0.00041289 -0.0003928
4.24 -0.000413866 -0.0003928
4.25 -0.000414843 -0.0003928
4.26 -0.000415819 -0.0003928
4.27 -0.000416795 -0.0003928
4.28 -0.000417771 -0.0003928
4.29 -0.000418747 -0.0003928
4.3 -0.000419723 -0.0003928
4.31 -0.000420699 -0.0003928
4.32 -0.000421675 -0.0003928
4.33 -0.000422651 -0.0003928
4.34 -0.000423627 -0.0003928
4.35 -0.000424604 -0.0003928
4.36 -0.00042558 -0.0003928
4.37 -0.000426556 -0.0003928
4.38 -0.000427532 -0.0003928
4.39 -0.000428508 -0.0003928
4.4 -0.000429484 -0.0003928
4.41 -0.00043046 -0.0003928
4.42 -0.000431436 -0.0003928
4.43 -0.000432412 -0.0003928
4.44 -0.000433388 -0.0003928
4.45 -0.000434365 -0.0003928
4.46 -0.000435341 -0.0003928
4.47 -0.000436317 -0.0003928
4.48 -0.000437293 -0.0003928
4.49 -0.000438269 -0.0003928
4.5 -0.000439245 -0.0003928
4.51 -0.000440221 -0.0003928
4.52 -0.000441197 -0.0003928
4.53 -0.000442173 -0.0003928
4.54 -0.000443149 -0.0003928
4.55 -0.000444126 -0.0003928
4.56 -0.000445102 -0.0003928
4.57 -0.000446078 -0.0003928
4.58 -0.000447054 -0.0003928
4.59 -0.00044803 -0.0003928
4.6 -0.000449006 -0.0003928
4.61 -0.000449982 -0.0003928
4.62 -0.000450958 -0.0003928
4.63 -0.000451934 -0.0003928
4.64 -0.00045291 -0.0003928
4.65 -0.000453887 -0.0003928
4.66 -0.000454863 -0.0003928
4.67 -0.000455839 -0.0003928
4.68 -0.000456815 -0.0003928
4.69 -0.000457791 -0.0003928
4.7 -0.000458767 -0.0003928
4.71 -0.000459743 -0.0003928
4.72 -0.000460719 -0.0003928
4.73 -0.000461695 -0.0003928
4.74 -0.000462671 -0.0003928
4.75 -0.000463648 -0.0003928
4.76 -0.000464624 -0.0003928
4.77 -0.0004656 -0.0003928
4.78 -0.000466576 -0.0003928
4.79 -0.000467552 -0.0003928
4.8 -0.000468528 -0.0003928
4.81 -0.000469504 -0.0003928
4.82 -0.00047048 -0.0003928
4.83 -0.000471456 -0.0003928
4.84 -0.000472432 -0.0003928
4.85 -0.000473409 -0.0003928
4.86 -0.000474385 -0.0003928
4.87 -0.000475361 -0.0003928
4.88 -0.000476337 -0.0003928
4.89 -0.000477313 -0.0003928
4.9 -0.000478289 -0.0003928
4.91 -0.000479265 -0.0003928
4.92 -0.000480241 -0.0003928
4.93 -0.000481217 -0.0003928
4.94 -0.000482193 -0.0003928
4.95 -0.00048317 -0.0003928
4.96 -0.000484146 -0.0003928
4.97 -0.000485122 -0.0003928
4.98 -0.000486098 -0.0003928
4.99 -0.000487074 -0.0003928
5 -0.00048805 -0.0003928
5.01 -0.000489026 -0.0003928
5.02 -0.000490002 -0.0003928
5.03 -0.000490978 -0.0003928
5.04 -0.000491954 -0.0003928
5.05 -0.000492931 -0.0003928
5.06 -0.000493907 -0.0003928
5.07 -0.000494883 -0.0003928
5.08 -0.000495859 -0.0003928
5.09 -0.000496835 -0.0003928
5.1 -0.000497811 -0.0003928
5.11 -0.000498787 -0.0003928
5.12 -0.000499763 -0.0003928
5.13 -0.000500739 -0.0003928
5.14 -0.000501715 -0.0003928
5.15 -0.000502692 -0.0003928
5.16 -0.000503668 -0.0003928
5.17 -0.000504644 -0.0003928
5.18 -0.00050562 -0.0003928
5.19 -0.000506596 -0.0003928
5.2 -0.000507572 -0.0003928
5.21 -0.000508548 -0.0003928
5.22 -0.000509524 -0.0003928
5.23 -0.0005105 -0.0003928
5.24 -0.000511476 -0.0003928
5.25 -0.000512453 -0.0003928
5.26 -0.000513429 -0.0003928
5.27 -0.000514405 -0.0003928
5.28 -0.000515381 -0.0003928
5.29 -0.000516357 -0.0003928
5.3 -0.000517333 -0.0003928
5.31 -0.000518309 -0.0003928
5.32 -0.000519285 -0.0003928
5.33 -0.000520261 -0.0003928
5.34 -0.000521237 -0.0003928
5.35 -0.000522214 -0.0003928
5.36 -0.00052319 -0.0003928
5.37 -0.000524166 -0.0003928
5.38 -0.000525142 -0.0003928
5.39 -0.000526118 -0.0003928
5.4 -0.000527094 -0.0003928
5.41 -0.00052807 -0.0003928
5.42 -0.000529046 -0.0003928
5.43 -0.000530022 -0.0003928
5.44 -0.000530998 -0.0003928
5.45 -0.000531975 -0.0003928
5.46 -0.000532951 -0.0003928
5.47 -0.000533927 -0.0003928
5.48 -0.000534903 -0.0003928
5.49 -0.000535879 -0.0003928
5.5 -0.000536855 -0.0003928
5.51 -0.000537831 -0.0003928
5.52 -0.000538807 -0.0003928
5.53 -0.000539783 -0.0003928
5.54 -0.000540759 -0.0003928
5.55 -0.000541736 -0.0003928
5.56 -0.000542712 -0.0003928
5.57 -0.000543688 -0.0003928
5.58 -0.000544664 -0.0003928
5.59 -0.00054564 -0.0003928
5.6 -0.000546616 -0.0003928
5.61 -0.000547592 -0.0003928
5.62 -0.000548568 -0.0003928
5.63 -0.000549544 -0.0003928
5.64 -0.00055052 -0.0003928
5.65 -0.000551497 -0.0003928
5.66 -0.000552473 -0.0003928
5.67 -0.000553449 -0.0003928
5.68 -0.000554425 -0.0003928
5.69 -0.000555401 -0.0003928
5.7 -0.000556377 -0.0003928
5.71 -0.000557353 -0.0003928
5.72 -0.000558329 -0.0003928
5.73 -0.000559305 -0.0003928
5.74 -0.000560281 -0.0003928
5.75 -0.000561258 -0.0003928
5.76 -0.000562234 -0.0003928
5.77 -0.00056321 -0.0003928
5.78 -0.000564186 -0.0003928
5.79 -0.000565162 -0.0003928
5.8 -0.000566138 -0.0003928
5.81 -0.000567114 -0.0003928
5.82 -0.00056809 -0.0003928
5.83 -0.000569066 -0.0003928
5.84 -0.000570042 -0.0003928
5.85 -0.000571019 -0.0003928
5.86 -0.000571995 -0.0003928
5.87 -0.000572971 -0.0003928
5.88 -0.000573947 -0.0003928
5.89 -0.000574923 -0.0003928
5.9 -0.000575899 -0.0003928
5.91 -0.000576875 -0.0003928
5.92 -0.000577851 -0.0003928
5.93 -0.000578827 -0.0003928
5.94 -0.000579803 -0.0003928
5.95 -0.00058078 -0.0003928
5.96 -0.000581756 -0.0003928
5.97 -0.000582732 -0.0003928
5.98 -0.000583708 -0.0003928
5.99 -0.000584684 -0.0003928
6 -0.00058566 -0.0003928
6.01 -0.000586636 -0.0003928
6.02 -0.000587612 -0.0003928
6.03 -0.000588588 -0.0003928
6.04 -0.000589564 -0.0003928
6.05 -0.000590541 -0.0003928
6.06 -0.000591517 -0.0003928
6.07 -0.000592493 -0.0003928
6.08 -0.000593469 -0.0003928
6.09 -0.000594445 -0.0003928
6.1 -0.000595421 -0.0003928
6.11 -0.000596397 -0.0003928
6.12 -0.000597373 -0.0003928
6.13 -0.000598349 -0.0003928
6.14 -0.000599325 -0.0003928
6.15 -0.000600302 -0.0003928
6.16 -0.000601278 -0.0003928
6.17 -0.000602254 -0.0003928
6.18 -0.00060323 -0.0003928
6.19 -0.000604206 -0.0003928
6.2 -0.000605182 -0.0003928
6.21 -0.000606158 -0.0003928
6.22 -0.000607134 -0.0003928
6.23 -0.00060811 -0.0003928
6.24 -0.000609086 -0.0003928
6.25 -0.000610063 -0.0003928
6.26 -0.000611039 -0.0003928
6.27 -0.000612015 -0.0003928
6.28 -0.000612991 -0.0003928
6.29 -0.000613967 -0.0003928
6.3 -0.000614943 -0.0003928
6.31 -0.000615919 -0.0003928
6.32 -0.000616895 -0.0003928
6.33 -0.000617871 -0.0003928
6.34 -0.000618847 -0.0003928
6.35 -0.000619824 -0.0003928
6.36 -0.0006208 -0.0003928
6.37 -0.000621776 -0.0003928
6.38 -0.000622752 -0.0003928
6.39 -0.000623728 -0.0003928
6.4 -0.000624704 -0.0003928
6.41 -0.00062568 -0.0003928
6.42 -0.000626656 -0.0003928
6.43 -0.000627632 -0.0003928
6.44 -0.000628608 -0.0003928
6.45 -0.000629585 -0.0003928
6.46 -0.000630561 -0.0003928
6.47 -0.000631537 -0.0003928
6.48 -0.000632513 -0.0003928
6.49 -0.000633489 -0.0003928
6.5 -0.000634465 -0.0003928
6.51 -0.000635441 -0.0003928
6.52 -0.000636417 -0.0003928
6.53 -0.000637393 -0.0003928
6.54 -0.000638369 -0.0003928
6.55 -0.000639346 -0.0003928
6.56 -0.000640322 -0.0003928
6.57 -0.000641298 -0.0003928
6.58 -0.000642274 -0.0003928
6.59 -0.00064325 -0.0003928
6.6 -0.000644226 -0.0003928
6.61 -0.000645202 -0.0003928
6.62 -0.000646178 -0.0003928
6.63 -0.000647154 -0.0003928
6.64 -0.00064813 -0.0003928
6.65 -0.000649107 -0.0003928
6.66 -0.000650083 -0.0003928
6.67 -0.000651059 -0.0003928
6.68 -0.000652035 -0.0003928
6.69 -0.000653011 -0.0003928
6.7 -0.000653987 -0.0003928
6.71 -0.000654963 -0.0003928
6.72 -0.000655939 -0.0003928
6.73 -0.000656915 -0.0003928
6.74 -0.000657891 -0.0003928
6.75 -0.000658868 -0.0003928
6.76 -0.000659844 -0.0003928
6.77 -0.00066082 -0.0003928
6.78 -0.000661796 -0.0003928
6.79 -0.000662772 -0.0003928
6.8 -0.000663748 -0.0003928
6.81 -0.000664724 -0.0003928
6.82 -0.0006657 -0.0003928
6.83 -0.000666676 -0.0003928
6.84 -0.000667652 -0.0003928
6.85 -0.000668629 -0.0003928
6.86 -0.000669605 -0.0003928
6.87 -0.000670581 -0.0003928
6.88 -0.000671557 -0.0003928
6.89 -0.000672533 -0.0003928
6.9 -0.000673509 -0.0003928
6.91 -0.000674485 -0.0003928
6.92 -0.000675461 -0.0003928
6.93 -0.000676437 -0.0003928
6.94 -0.000677413 -0.0003928
6.95 -0.00067839 -0.0003928
6.96 -0.000679366 -0.0003928
6.97 -0.000680342 -0.0003928
6.98 -0.000681318 -0.0003928
6.99 -0.000682294 -0.0003928
7 -0.00068327 -0.0003928
7.01 -0.000684246 -0.0003928
7.02 -0.000685222 -0.0003928
7.03 -0.000686198 -0.0003928
7.04 -0.000687174 -0.0003928
7.05 -0.000688151 -0.0003928
7.06 -0.000689127 -0.0003928
7.07 -0.000690103 -0.0003928
7.08 -0.000691079 -0.0003928
7.09 -0.000692055 -0.0003928
7.1 -0.000693031 -0.0003928
7.11 -0.000694007 -0.0003928
7.12 -0.000694983 -0.0003928
7.13 -0.000695959 -0.0003928
7.14 -0.000696935 -0.0003928
7.15 -0.000697912 -0.0003928
7.16 -0.000698888 -0.0003928
7.17 -0.000699864 -0.0003928
7.18 -0.00070084 -0.0003928
7.19 -0.000701816 -0.0003928
7.2 -0.000702792 -0.0003928
7.21 -0.000703768 -0.0003928
7.22 -0.000704744 -0.0003928
7.23 -0.00070572 -0.0003928
7.24 -0.000706696 -0.0003928
7.25 -0.000707673 -0.0003928
7.26 -0.000708649 -0.0003928
7.27 -0.000709625 -0.0003928
7.28 -0.000710601 -0.0003928
7.29 -0.000711577 -0.0003928
7.3 -0.000712553 -0.0003928
7.31 -0.000713529 -0.0003928
7.32 -0.000714505 -0.0003928
7.33 -0.000715481 -0.0003928
7.34 -0.000716457 -0.0003928
7.35 -0.000717434 -0.0003928
7.36 -0.00071841 -0.0003928
7.37 -0.000719386 -0.0003928
7.38 -0.000720362 -0.0003928
7.39 -0.000721338 -0.0003928
7.4 -0.000722314 -0.0003928
7.41 -0.00072329 -0.0003928
7.42 -0.000724266 -0.0003928
7.43 -0.000725242 -0.0003928
7.44 -0.000726218 -0.0003928
7.45 -0.000727195 -0.0003928
7.46 -0.000728171 -0.0003928
7.47 -0.000729147 -0.0003928
7.48 -0.000730123 -0.0003928
7.49 -0.000731099 -0.0003928
7.5 -0.000732075 -0.0003928
7.51 -0.000733051 -0.0003928
7.52 -0.000734027 -0.0003928
7.53 -0.000735003 -0.0003928
7.54 -0.000735979 -0.0003928
7.55 -0.000736956 -0.0003928
7.56 -0.000737932 -0.0003928
7.57 -0.000738908 -0.0003928
7.58 -0.000739884 -0.0003928
7.59 -0.00074086 -0.0003928
7.6 -0.000741836 -0.0003928
7.61 -0.000742812 -0.0003928
7.62 -0.000743788 -0.0003928
7.63 -0.000744764 -0.0003928
7.64 -0.00074574 -0.0003928
7.65 -0.000746717 -0.0003928
7.66 -0.000747693 -0.0003928
